_archivo,id_modelo,modelo,referenciaWeb,url,title,price,mainImage,allMainImages,description,desc,desc2
142571481.json,142571481,42357602+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571482.json,142571482,42307655+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
142571483.json,142571483,6617673+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571484.json,142571484,42407602+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571485.json,142571485,5167673+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571486.json,142571486,42357655+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571487.json,142571487,42307673+25+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571488.json,142571488,6307673+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571489.json,142571489,42307673+25+09,640012 00 00,https://www.hepco-becker.es/bolsa-trasera-moto/11441-bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros-4042545524203.html,BOLSA TRASERA UNIVERSAL PEQUEÑA SPORT STAR RACK 15-25 LITROS,"99,00&nbsp;€",https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,https://www.hepco-becker.es/5409-large_default/bolsa-trasera-universal-pequena-sport-star-rack-15-25-litros.jpg,"La alternativa a una bolsa de depósito. La Sport Star tiene un aspecto estupendo y no necesita asas ni soportes adicionales.
Dependiendo del modelo, se fija con correas al asiento o a un bastidor trasero.
Con cremallera y correas de compresión, su capacidad puede variar hasta 28 litros, dependiendo de la versión.

Alta calidad.
Tejido robusto.
Volumen variable.
También se puede usar como mochila o bandolera.
Funda protectora contra la lluvia como accesorio recomendable.
Cremallera y correa de compresión variable.

Medidas alto: 33cm; largo: 26cm; ancho: 20 a 33cm.

Capacidad: 15-25 litros.","REFERENCIA
640012 00 00","Bolsa pequeña para soprtes traseros, como el Alurack o Sportracks de entre 15 - 28 litros de capacidad (según modelo)."
142571490.json,142571490,6707673+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571491.json,142571491,5017673+00+06,5017617 00 01,https://www.hepco-becker.es/barras-proteccion-motor/13319-273-barras-de-proteccion-del-motor-para-ktm-890-adventure-2021-.html#/32-color-negro,BARRAS DE PROTECCIÓN DEL MOTOR PARA KTM 890 ADVENTURE (2021-),"263,80&nbsp;€",https://www.hepco-becker.es/14047-large_default/barras-de-proteccion-del-motor-para-ktm-890-adventure-2021-.jpg,https://www.hepco-becker.es/14047-large_default/barras-de-proteccion-del-motor-para-ktm-890-adventure-2021-.jpg,"Ya sea para conducir por fuera de carretera, por caminos rurales o por ciudad; Este protector Hepco-Becker será siempre una buena opción. Su KTM 890 Adventure estará siempre protegida de forma eficaz contra cualquier percance inesperado.

Además, si la moto se cae o hace contacto involuntario con el suelo, puede proteger a ambos, moto y piloto, de consecuencias más graves.

Las barras de protección Hepco-Becker se integran perfectamente en las líneas de la moto, dándole una apariencia personalizada. Fabricadas con una construcción de tubo de acero extremadamente estable. Dependiendo del modelo de vehículo, están disponibles varios acabados de superficie.

Características:

 > Protección durante impactos o caídas.

 > Tubo de acero de alta calidad.

 > Acabado superficial de primera calidad.

 > Fácil montaje.

 > Entrega: lado derecho, lado izquierdo, kit de montaje y manual.

*Por favor, consulte el manual o con el proveedor de la moto para más información.","REFERENCIA
5017617 00 01",Barras de acero para proteger el motor de KTM 890 Adventure de 2021.
142571492.json,142571492,6807673+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571493.json,142571493,4230560+20+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571494.json,142571494,4224560+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571495.json,142571495,5017673+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571497.json,142571497,6527673+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571499.json,142571499,4230560+20+09,42123544 00 01,https://www.hepco-becker.es/protecciones-moto/13794-protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.html,PROTECTOR DE MANOS PARA SUZUKI V-STROM 1050 XT (20-22),"157,80&nbsp;€",https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,"El protector de manos Hepco&Becker protege de manera fiable las manos del conductor y el manillar de la Suzuzi V-Strom 1050 XT (2020-2022). El tubo de acero sólido tiene un diámetro de 12 mm y tiene un acabado recubierto en polvo negro.

Nota: Solo se adapta a motos con el soporte original del manillar.

Características:

> Montaje fácil.

> Incluye: Protectores derecho e izquierdo, kit de montaje y manual.

 > Recubrimiento de polvo negro.

* Si el elevador del manillar está montado, la protección puede no encajar.","REFERENCIA
42123544 00 01",Protector de manillar Hepco&Becker. Construcción sólida de tubos de acero con recubrimiento en polvo. Solo se adapta a los protectores de manos originales de Suzuki.
142571500.json,142571500,4224554+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571501.json,142571501,4230554+20+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571502.json,142571502,4240560+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571503.json,142571503,4230554+20+09,42123544 00 01,https://www.hepco-becker.es/protecciones-moto/13794-protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.html,PROTECTOR DE MANOS PARA SUZUKI V-STROM 1050 XT (20-22),"157,80&nbsp;€",https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,"El protector de manos Hepco&Becker protege de manera fiable las manos del conductor y el manillar de la Suzuzi V-Strom 1050 XT (2020-2022). El tubo de acero sólido tiene un diámetro de 12 mm y tiene un acabado recubierto en polvo negro.

Nota: Solo se adapta a motos con el soporte original del manillar.

Características:

> Montaje fácil.

> Incluye: Protectores derecho e izquierdo, kit de montaje y manual.

 > Recubrimiento de polvo negro.

* Si el elevador del manillar está montado, la protección puede no encajar.","REFERENCIA
42123544 00 01",Protector de manillar Hepco&Becker. Construcción sólida de tubos de acero con recubrimiento en polvo. Solo se adapta a los protectores de manos originales de Suzuki.
142571504.json,142571504,4240560+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571505.json,142571505,4230561+20+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571506.json,142571506,4240554+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571507.json,142571507,700556+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571513.json,142571513,4240561+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571514.json,142571514,4230561+20+09,42123544 00 01,https://www.hepco-becker.es/protecciones-moto/13794-protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.html,PROTECTOR DE MANOS PARA SUZUKI V-STROM 1050 XT (20-22),"157,80&nbsp;€",https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,https://www.hepco-becker.es/16423-large_default/protector-de-manos-para-suzuki-v-strom-1050-xt-20-22.jpg,"El protector de manos Hepco&Becker protege de manera fiable las manos del conductor y el manillar de la Suzuzi V-Strom 1050 XT (2020-2022). El tubo de acero sólido tiene un diámetro de 12 mm y tiene un acabado recubierto en polvo negro.

Nota: Solo se adapta a motos con el soporte original del manillar.

Características:

> Montaje fácil.

> Incluye: Protectores derecho e izquierdo, kit de montaje y manual.

 > Recubrimiento de polvo negro.

* Si el elevador del manillar está montado, la protección puede no encajar.","REFERENCIA
42123544 00 01",Protector de manillar Hepco&Becker. Construcción sólida de tubos de acero con recubrimiento en polvo. Solo se adapta a los protectores de manos originales de Suzuki.
142571520.json,142571520,4224557+00+09,8104557 00 91,https://www.hepco-becker.es/cubrecarter/1563-cubrecarter-para-yamaha-mt-09-2017-2020-4042545646196.html,CUBRECARTER PARA YAMAHA MT-09 (2017-2020),"239,70&nbsp;€",https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,https://www.hepco-becker.es/4198-large_default/cubrecarter-para-yamaha-mt-09-2017-2020.jpg,"Este refuerzo para la placa de protección del motor de la Yamaha MT-09, ayudará a mantener el buen estado de esta zona de su moto. Además está fabricado en dos acabados diferentes, en color plateado y negro.

 

Características:

> Diferentes acabados disponibles.

> Fabricado en Alemania.

> Construcción extremadamente robusta.

> Tenga en cuenta las instrucciones de montaje.","REFERENCIA
8104557 00 91",Refuerzo para la placa de protección del motor en Yamaha MT-09. Fabricada en color plateado y negro.
142571521.json,142571521,400565+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571522.json,142571522,611565+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571524.json,142571524,4224557+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571525.json,142571525,630565+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571526.json,142571526,700565+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571527.json,142571527,630565+00+02,630545 00 02,https://www.hepco-becker.es/soporte-alforjas-moto/12797-soporte-alforjas-c-bow-para-moto-guzzi-v7-ii-2015-2016-cromado.html,SOPORTE ALFORJAS C-BOW PARA MOTO GUZZI V7 II (2015-2016) - CROMADO,"238,60&nbsp;€",,,,"REFERENCIA
630545 00 02",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571528.json,142571528,654565+01+02,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571529.json,142571529,658565+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571530.json,142571530,600565+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571531.json,142571531,653565+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142571532.json,142571532,653565+00+02,650525 00 02,https://www.hepco-becker.es/portamaletas-moto/507-portamaletas-moto-para-moto-guzzi-california-jackal-1999-.html,PORTAMALETAS MOTO PARA MOTO GUZZI CALIFORNIA JACKAL (1999-),"334,10&nbsp;€",https://www.hepco-becker.es/507-large_default/portamaletas-moto-para-moto-guzzi-california-jackal-1999-.jpg,https://www.hepco-becker.es/507-large_default/portamaletas-moto-para-moto-guzzi-california-jackal-1999-.jpg,,"REFERENCIA
650525 00 02",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
