_archivo,ean,modelo,url,title,price,mainImage,allMainImages,description,desc,desc2
B0FPR6X2P4.json,B0FPR6X2P4,142399769,https://www.amazon.it/dp/B0FPR6X2P4,"Petrol Industries M-3050-jac111 Giacche, Verde Militare, M Uomo",,https://m.media-amazon.com/images/I/21xiVkxN-SL._AC_.gif,https://m.media-amazon.com/images/I/21xiVkxN-SL._AC_.gif,,"Package Dimensions ‏ : ‎ 30 x 20 x 10 cm; 1 g
Date First Available ‏ : ‎ 5 Sept. 2025
Manufacturer ‏ : ‎ PETROL INDUSTRIES
ASIN ‏ : ‎ B0FPR6X2P4
Item model number ‏ : ‎ M-3050-JAC111
Department ‏ : ‎ Uomo",Petrol Industries M-3050-JAC111 Men Giacca Parka Army Green
B0FPRDB9SL.json,B0FPRDB9SL,142338115,https://www.amazon.es/dp/B0FPRDB9SL,FYNCH-HATTON Camisa de algodón a cuadros grandes con cuello abotonado,€39.95,https://m.media-amazon.com/images/I/81Nckaj5fqL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81Nckaj5fqL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 20 Sept. 2025
Manufacturer ‏ : ‎ Fynch Hatton
ASIN ‏ : ‎ B0FPRDB9SL
Item model number ‏ : ‎ 15106220-737-L
Department ‏ : ‎ Hombre","El llamativo patrón de cuadros en tonos vivos le da a esta camisa un aspecto rústico con un carácter moderno, ideal para un look informal relajado.

Hecho de 100% algodón, ofrece una sensación cómoda y una alta transpirabilidad. El clásico cuello abotonado, un bolsillo de parche en el pecho con sutil bordado y botones a juego subrayan el estilo auténtico. Un compañero versátil para atuendos casuales con comodidad."
B0FPRFKN9S.json,B0FPRFKN9S,142400176,https://www.amazon.es/dp/B0FPRFKN9S,"Petrol M-3050-TLR621 Camiseta, Royal Navy, XXL para Hombre",,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,,"Package Dimensions ‏ : ‎ 25.7 x 20.7 x 4 cm; 370 g
Date First Available ‏ : ‎ 5 Sept. 2025
Manufacturer ‏ : ‎ Petrol Industries
ASIN ‏ : ‎ B0FPRFKN9S
Item model number ‏ : ‎ M-3050-TLR621
Department ‏ : ‎ Hombre",Petrol Industries M-3050-TLR621 Men T-Shirt LS Round Neck Royal Navy
B0FPRGT8LP.json,B0FPRGT8LP,142337891,https://www.amazon.de/dp/B0FPRGT8LP,FYNCH-HATTON Cotton Shirt with Graphic Allover Print and Button Down Collar,,https://m.media-amazon.com/images/I/81+cN31CSsL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81+cN31CSsL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 3 Sep 2025
ASIN ‏ : ‎ B0FPRBDQYK","The graphic all-over print gives this shirt a modern look with creative character. The button-down collar provides a sporty touch and complements the design with a classic finishing touch.

Made from 100% cotton, the shirt offers a comfortable feel and good breathability - ideal for everyday use and leisure. The chest pocket with fine logo embroidery rounds off the look stylish. Combined with jeans or chinos, a fashionable, individual appearance is created."
B0FPRKRPMD.json,B0FPRKRPMD,142340564,https://www.amazon.de/dp/B0FPRKRPMD,New Zealand Auckland NZA Shane,€15.12,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,"Date First Available ‏ : ‎ 1 May 2025
Manufacturer ‏ : ‎ NEW ZEALAND
ASIN ‏ : ‎ B0FPRKRPMD
Manufacturer reference ‏ : ‎ 25HN805
Department ‏ : ‎ Herren",
B0FPWMBT8Z.json,B0FPWMBT8Z,142347768,https://www.amazon.it/dp/B0FPWMBT8Z,Lowa Calceta Evo GTX Shoes,€183.60,https://m.media-amazon.com/images/I/612BLurzY+L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/612BLurzY+L._AC_SL1500_.jpg,"Women's
Genuine Leather
adult
Warm lining
Blue
› See more product details",,"Classic winter shoes are often clumsy and mouse grey. The Calceta Evo GTX Ws, which with numerous fashionable details is very different. The robust split leather is visually enhanced by decorative stitching and embossed design elements made of tweed and canvas. This creates a fashionable look that ensures a pleasant change in winter. But the calf raised winter boot is not only beautiful to look at, but can also convince with maximum comfort. The waterproof Gore-Tex membrane with warm lining and the soft padded shaft and the individually adjustable lacing via open hooks. Suede, the fabric contains non-textile parts of animal origin"
B0FPXGPTH2.json,B0FPXGPTH2,142340474,https://www.amazon.de/dp/B0FPXGPTH2,New Zealand Auckland NZA Deacon,€15.12,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,"Date First Available ‏ : ‎ 1 May 2025
Manufacturer ‏ : ‎ New Zealand Auckland
ASIN ‏ : ‎ B0FPXGPTH2
Manufacturer reference ‏ : ‎ 25HN411
Department ‏ : ‎ Unisex",100CO
B0FPXS53YX.json,B0FPXS53YX,142469539,https://www.amazon.co.uk/dp/B0FPXS53YX,"Kids Licensing - Stationery Set, Real Madrid (Kids Euroswan RM00029)",,https://m.media-amazon.com/images/I/61-aqYlJJGL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/61-aqYlJJGL._AC_SL1000_.jpg,"About this item
Real Madrid stationery set with 650ml bottle is the perfect gift for young fans! From Kids Euroswan, this set is ideal for children aged 3 and up. Bring your passion for the team to school or to your daily activities! Officially licensed Real Madrid product. Stationery Set with Bottle 650 Ml Real Madrid
Stationery Set with Bottle 650 Ml Real Madrid
› See more product details",,"Product Description

Real Madrid stationery set with 650ml bottle is the perfect gift for young fans! From Kids Euroswan, this set is ideal for children aged 3 and up. Bring your passion for the team to school or to your daily activities! Officially licensed Real Madrid product. Stationery Set with Bottle 650 Ml Real Madrid

Safety Warning

Indicated by manufacturer"
B0FPYD5571.json,B0FPYD5571,142541354,https://www.amazon.co.uk/dp/B0FPYD5571,"Giro Ratio Ski Helmet - Snowboard Helmet for Men, Women & Youth - Matte Black - M (55.5–59cm)",EUR33.09,https://m.media-amazon.com/images/I/61ELNLURdDL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61ELNLURdDL._AC_SL1500_.jpg,"About this item
HARD SHELL CONSTRUCTION — Hard Shell Construction produces great helmets at a great price. A rugged outer shell is molded and then attached to the EPS foam liner.
SEAMLESS COMPATIBILITY — For optimal performance of both helmets and goggles, Giro products are designed to work together, ensuring a seamless interface between helmet and goggle for an exceptional fit and dependable, worry-free function.
STACK VENT TECHNOLOGY — Our Stack Vent was developed based on research showing the majority of warm air that can cause fogging comes from the goggle's center top vent. Aligning the Stack Vent in the helmet with the center vent of the goggle helps keep it clear and fog-free.
THERMOSTAT CONTROL — Thermostat Control Adjustable Venting allows you to custom-tune airflow instantly with a simple, low profile control button on the outside of the helmet. No other system is faster or easier to adjust, and nothing is more effective at keeping you comfortable.
IN FORM FIT SYSTEM — The In Form Fit System makes it easy to dial in a custom fit in seconds - even with gloves on. An ergo-friendly dial at the base of the helmet provides up to 6cm of adjustment and enhanced stability.",,"Beneath the sleek silhouette, you'll find the adjustability of an In Form fit system and Thermostat Control adjustable venting. Meanwhile, the Ratio helmet is also fully compatibility with aftermarket audio systems by Outdoor Tech so you can listen to your favorite tunes on the mountain."
B0FPYJP7KG.json,B0FPYJP7KG,142541357,https://www.amazon.co.uk/dp/B0FPYJP7KG,"Giro Ratio Ski Helmet - Snowboard Helmet for Men, Women & Youth - Matte Titanium - L (59–62.5cm)",EUR33.09,https://m.media-amazon.com/images/I/613g46VYpIL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/613g46VYpIL._AC_SL1500_.jpg,"About this item
HARD SHELL CONSTRUCTION — Hard Shell Construction produces great helmets at a great price. A rugged outer shell is molded and then attached to the EPS foam liner.
SEAMLESS COMPATIBILITY — For optimal performance of both helmets and goggles, Giro products are designed to work together, ensuring a seamless interface between helmet and goggle for an exceptional fit and dependable, worry-free function.
STACK VENT TECHNOLOGY — Our Stack Vent was developed based on research showing the majority of warm air that can cause fogging comes from the goggle's center top vent. Aligning the Stack Vent in the helmet with the center vent of the goggle helps keep it clear and fog-free.
THERMOSTAT CONTROL — Thermostat Control Adjustable Venting allows you to custom-tune airflow instantly with a simple, low profile control button on the outside of the helmet. No other system is faster or easier to adjust, and nothing is more effective at keeping you comfortable.
IN FORM FIT SYSTEM — The In Form Fit System makes it easy to dial in a custom fit in seconds - even with gloves on. An ergo-friendly dial at the base of the helmet provides up to 6cm of adjustment and enhanced stability.",,"Beneath the sleek silhouette, you'll find the adjustability of an In Form fit system and Thermostat Control adjustable venting. Meanwhile, the Ratio helmet is also fully compatibility with aftermarket audio systems by Outdoor Tech so you can listen to your favorite tunes on the mountain."
B0FQ1HZ5WN.json,B0FQ1HZ5WN,142587309,https://www.amazon.es/dp/B0FQ1HZ5WN,Kappa Camiseta Otto - Black/Red Racing/Blue Sea L,,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,https://m.media-amazon.com/images/I/01GmVhVRioL._AC_.gif,,"Date First Available ‏ : ‎ 6 Sept. 2025
Manufacturer ‏ : ‎ Kappa
ASIN ‏ : ‎ B0FQ1HZ5WN
Item model number ‏ : ‎ 361W19W-AZ1",Camiseta Kappa Otto con un diseño distintivo. Bandas a contraste en las mangas que le dan un toque único a la camiseta. Cómoda y con estilo. 361W19W-AZ1
B0FQ1ZFV84.json,B0FQ1ZFV84,142469497,https://www.amazon.co.uk/dp/B0FQ1ZFV84,"Kids Licensing - Transparent Umbrella 46 cm, Bell Type for Children 46 cm Bluey",,https://m.media-amazon.com/images/I/61v8GWpv-0L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61v8GWpv-0L._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 69 x 7 x 7 cm; 206 g
Date First Available ‏ : ‎ 6 Sept. 2025
Manufacturer ‏ : ‎ Kids Euroswan
Item model number ‏ : ‎ BY00014
ASIN ‏ : ‎ B0FQ1ZFV84","Clear umbrella printed with Bluey characters. Your little one will want it to rain every day to go out accompanied by this umbrella of 46 cm in diameter. It has a flared shape that improves water stop and prevents it from getting wet. In addition, its long barb with the hook-shaped handle makes it easy to carry and hold. And it opens automatically with a button!"
B0FQ2QVB5B.json,B0FQ2QVB5B,142530832,https://www.amazon.es/dp/B0FQ2QVB5B,"Gembird Camara WiFi Inteligente GIRATORIA para Exteriores, 2K QHD",,https://m.media-amazon.com/images/I/51BxvabxfDL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51BxvabxfDL._AC_SL1500_.jpg,"About this item
Marca original
Garantía de tres años contra defectos de fabricación.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Spanish
Product Dimensions ‏ : ‎ 15 x 20 x 15 cm; 500 g
Date First Available ‏ : ‎ 11 April 2025
Manufacturer ‏ : ‎ Gembird
ASIN ‏ : ‎ B0FQ2QVB5B
Item model number ‏ : ‎ TSL-ODCAM-WRHD-01
Department ‏ : ‎ Para todas las edades
Guaranteed software updates until ‏ : ‎ unknown","CASA INTELIGENTE, VIDA INTELIGENTEVideo con resolución nítida QHD 2KInstalación rápida y sencillaFunciona con la aplicación gratuita Tuya SmartLife: tu centro de control personal para tu hogar inteligentePerfecto para monitorear tu jardín, terreno, almacén, etc.El CAMARA WIFI INTELIGENTE GEMBIRD GIRATORIA PARA EXTERIORES, 2K QHD es un producto nuevo, original y libre que pertenece a la categoría de Videovigilancia y webcams. Como todos nuestros productos, cuenta con dos años de garantía oficial de la marca Gembird y 14 días naturales para devoluciones. El artículo está en stock y lo recibirás en un intervalo de tres a ocho días laborables, en función de la forma de envío elegida. La referencia del fabricante o del proveedor del CAMARA WIFI INTELIGENTE GEMBIRD GIRATORIA PARA EXTERIORES, 2K QHD es TSL-ODCAM-WRHD-01 y su EAN es 8716309133418."
B0FQ32L5Z8.json,B0FQ32L5Z8,142249770,https://www.amazon.it/dp/B0FQ32L5Z8,Garcia - Maglietta a maniche lunghe con stampa posteriore,,https://m.media-amazon.com/images/I/51uSGwbYQwL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51uSGwbYQwL._AC_SL1000_.jpg,,"Package Dimensions ‏ : ‎ 30 x 25 x 2 cm; 300 g
Date First Available ‏ : ‎ 20 Sept. 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQ32L5Z8
Manufacturer reference ‏ : ‎ 8717519191717
Department ‏ : ‎ Bambini e ragazzi",Maglietta a maniche lunghe con stampa
B0FQ32T34K.json,B0FQ32T34K,142249780,https://www.amazon.it/dp/B0FQ32T34K,Garcia Troyer - Maglione da ragazzo,,https://m.media-amazon.com/images/I/71Do1rZo1JL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71Do1rZo1JL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 20 Sept. 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQ32T34K
Manufacturer reference ‏ : ‎ 8717519193124
Department ‏ : ‎ Bambini e ragazzi",Troyer Pullover
B0FQ33CFLL.json,B0FQ33CFLL,142249779,https://www.amazon.it/dp/B0FQ33CFLL,Garcia Troyer - Maglione da ragazzo,,https://m.media-amazon.com/images/I/61CbK30CcZL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61CbK30CcZL._AC_SL1500_.jpg,,"Date First Available ‏ : ‎ 20 Sept. 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQ33CFLL
Manufacturer reference ‏ : ‎ 8717519193070
Department ‏ : ‎ Bambini e ragazzi",Troyer Pullover
B0FQ5WSWX2.json,B0FQ5WSWX2,142249782,https://www.amazon.de/dp/B0FQ5WSWX2,Garcia - Boys-Sweaters,€39.99,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,,"Sweater mit Brustdruck. Dieser Sweater hat einen runden Ausschnitt, lange Ärmel und einen entspannten Schnitt, wodurch er perfekt für einen lässigen Look ist. Dieses Kleidungsstück besteht aus 100% Baumwolle, was für ein komfortables und atmungsaktives Trageerlebnis sorgt.

100% Baumwolle"
B0FQ626MT1.json,B0FQ626MT1,142529902,https://www.amazon.es/dp/B0FQ626MT1,HUGO Becky 10275803 Tote Bag One Size,€12.24,https://m.media-amazon.com/images/I/61-es3MZyvL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/61-es3MZyvL._AC_SL1000_.jpg,,"Product Dimensions ‏ : ‎ 30 x 25 x 20 cm; 700 g
Date First Available ‏ : ‎ 8 Sept. 2025
Manufacturer ‏ : ‎ HUGO
ASIN ‏ : ‎ B0FQ626MT1
Department ‏ : ‎ Unisex adulto","Añade un toque llamativo a las actividades cotidianas con el suave borreguito sintético de este bolso tote de HUGO Womenswear. Correas de tejido sintético revestido con detalles del logo. El tejido sintético revestido, a veces denominado cuero sintético, es un tejido diseñado para parecerse al cuero real y/o mostrar un aspecto revestido mate, brillante, liso o texturizado. Características: - Forro: Sin forro - Compartimento principal: 1 compartimento principal - Bolsillo interior con cremallera: 1 bolsillo interior con cremallera - Acabado de los herrajes: Herrajes pulidos - Cierre SLA: Parte superior abierta - Asas: Asa doble Especificaciones: - Material: 40% poliéster, 60% poliuretano, 40% poliuretano, 60% poliéster, Calidad: 100% poliéster - Medidas: 27x36 x 14 cm."
B0FQCH579X.json,B0FQCH579X,142249802,https://www.amazon.it/dp/B0FQCH579X,Garcia - Pantaloni da ragazza Denim,,https://m.media-amazon.com/images/I/51MxcQn20QL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51MxcQn20QL._AC_SL1000_.jpg,,"Package Dimensions ‏ : ‎ 40 x 30 x 8 cm; 500 g
Date First Available ‏ : ‎ 20 Sept. 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQCH579X
Manufacturer reference ‏ : ‎ I54725
Department ‏ : ‎ Unisex - Adulto",
B0FQCHP1N7.json,B0FQCHP1N7,142249821,https://www.amazon.de/dp/B0FQCHP1N7,Garcia - Boys-Pants Denim,,https://m.media-amazon.com/images/I/51NscgroNZL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51NscgroNZL._AC_SL1000_.jpg,,"Date First Available ‏ : ‎ 10 Sep 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQJS2DFN
Manufacturer reference ‏ : ‎ I55736
Department ‏ : ‎ Unisex Kinder","Bequeme Jeans mit Cargo-Taschen. Diese Jeans hat einen elastischen Bund, eine entspannte Taille und eine gerade Beinform. Dieses Kleidungsstück besteht aus 79% Baumwolle, 20% recycelter Baumwolle und 1% Elasthan, was für einen angenehmen Stretch und Tragekomfort sorgt."
B0FQCM9N21.json,B0FQCM9N21,142249813,https://www.amazon.it/dp/B0FQCM9N21,Garcia – Boys-Sweaters,,https://m.media-amazon.com/images/I/51m2NyGFA0L._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51m2NyGFA0L._AC_SL1000_.jpg,,"Package Dimensions ‏ : ‎ 40 x 30 x 12 cm; 500 g
Date First Available ‏ : ‎ 11 Sept. 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQCM9N21
Manufacturer reference ‏ : ‎ I55661
Department ‏ : ‎ Unisex - Adulto",
B0FQDD6VVV.json,B0FQDD6VVV,142548993,https://www.amazon.de/dp/B0FQDD6VVV,Kappa Cafers Slim Fit T-Shirt für Herren,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,"Package Dimensions ‏ : ‎ 28 x 20 x 3 cm; 200 g
Date First Available ‏ : ‎ 10 Sep 2025
Manufacturer ‏ : ‎ Kappa
ASIN ‏ : ‎ B0FQDD6VVV
Item model number ‏ : ‎ 304J150
Country of origin ‏ : ‎ China
Department ‏ : ‎ Herren",Tee man kappa cafers slim tee color red dahlia 100co.
B0FQFSG13T.json,B0FQFSG13T,142548988,https://www.amazon.it/dp/B0FQFSG13T,"Kappa - T-Shirts & Top, Uomo, Verde, Cotone, Sportivo. Logo Korpo Cafers Slim, Taglia: M",,https://m.media-amazon.com/images/I/71fmvtvxbGL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71fmvtvxbGL._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 28 x 20 x 3 cm; 200 g
Date First Available ‏ : ‎ 5 Aug. 2025
Manufacturer ‏ : ‎ Kappa S.r.l.
ASIN ‏ : ‎ B0FQFSG13T
Item model number ‏ : ‎ 304J150
Department ‏ : ‎ Uomo","LOGO. T-shirt da uomo realizzata in jersey. SLIM FIT. Maniche corte, girocollo. Logo Omini ricamato sul petto in contrasto colore."
B0FQHGB3GD.json,B0FQHGB3GD,142347884,https://www.amazon.de/dp/B0FQHGB3GD,LOWA Boots medium OTTAWA EVO GTX Ws,,https://m.media-amazon.com/images/I/71T9CjR0NfL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71T9CjR0NfL._AC_SL1500_.jpg,,"Package Dimensions ‏ : ‎ 60 x 30 x 20 cm; 1.8 kg
Date First Available ‏ : ‎ 10 Sep 2025
Manufacturer ‏ : ‎ LOWA
ASIN ‏ : ‎ B0FQJ388HV
Item model number ‏ : ‎ 421526","If you don't want to miss out on a regular hiking adventure in winter, you will enjoy the OTTAWA EVO GTX Ws. Whether as a balance to the grey office life or on the hunt for the next sporty best performance – no compromise has been made by the LOWA development team in the performance of the OTTAWA EVO GTX W. Made from high-quality suede, the shoe shines with unbeatable resistance, which also has a robust toe and heel cap. The newly designed midsole made of flexible LOWA DYNAPU cushioning excellently, the outsole made of in-house rubber compound finds grip even on challenging surfaces made of snow and ice with its coarse tread. The hooks of the lacing system tried and tested in the mountain shoe area are revised, but the guaranteed waterproof Gore-Tex membrane with warm lining remains unchanged to withstand even icy cold."
B0FQJNTWBB.json,B0FQJNTWBB,142249806,https://www.amazon.it/dp/B0FQJNTWBB,Garcia - T-shirt da ragazzo l.sl.,,https://m.media-amazon.com/images/I/51YSyOl4erL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51YSyOl4erL._AC_SL1000_.jpg,,"Package Dimensions ‏ : ‎ 30 x 25 x 2 cm; 300 g
Date First Available ‏ : ‎ 13 Sept. 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQJNTWBB
Manufacturer reference ‏ : ‎ I55602
Department ‏ : ‎ Unisex - Adulto",
B0FQJWMMPD.json,B0FQJWMMPD,142249810,https://www.amazon.de/dp/B0FQJWMMPD,Garcia - Boys-Colberts,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,"Date First Available ‏ : ‎ 10 Sep 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQJWMMPD
Manufacturer reference ‏ : ‎ I55632
Department ‏ : ‎ Unisex Kinder","Stilvolles Overshirt mit einem trendigen Karomuster. Dieses Overshirt hat eine Knopfleiste, lange Ärmel und einen regulären Schnitt, wodurch es perfekt für jeden Anlass ist. Dieses Kleidungsstück besteht aus 100% Baumwolle in einem weichen Flanellstoff, was für Komfort und eine angenehme Passform sorgt."
B0FQJX1HK6.json,B0FQJX1HK6,142428316,https://www.amazon.de/dp/B0FQJX1HK6,Volkl RACETIGER GS + RMOT-T 12 RED *,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,,
B0FQJXRYLX.json,B0FQJXRYLX,142428297,https://www.amazon.de/dp/B0FQJXRYLX,Volkl Peregrine 72 V2 + RMOT-T 12 *,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,,
B0FQK2CC9B.json,B0FQK2CC9B,142579982,https://www.amazon.es/dp/B0FQK2CC9B,"HUNE Raiz CC Cable Tipo C a Tipo C color BOSQUE verde, 1m, Carga Rápida 3A (60W), TPE Reciclado, Certificado The Climate Label y Global Recycled Standard",,https://m.media-amazon.com/images/I/41BfY8dzf9L._SL1000_.jpg,https://m.media-amazon.com/images/I/41BfY8dzf9L._SL1000_.jpg,"About this item
Conexión USB-C a USB-C: Compatible con una amplia gama de smartphones, tablets y gadgets de última generación, ofreciendo transferencia de datos y carga segura.
3A / 60W de Potencia: Permite cargar dispositivos más rápido y también soporta transmisión estable de datos, ideal para uso intenso.
1 Metro de Longitud: Óptimo para la mayoría de las situaciones diarias, brindando un rango de movimiento apropiado sin enredos excesivos.
TPE Reciclado y Flexible: Fabricado en materiales posconsumo, protege el interior del cable contra roturas al doblarlo o enrollarlo.
Certificación The Climate Label y Global Recycled Standard: Verifica que cumple altos estándares de sostenibilidad en toda su cadena de producción.","Product details
Package Dimensions ‏ : ‎ 15 x 5 x 2.5 cm; 44 g
Date First Available ‏ : ‎ 10 Sept. 2025
Manufacturer ‏ : ‎ HUNE
ASIN ‏ : ‎ B0FQK2CC9B
Item model number ‏ : ‎ PADRE-CABLES","Conexión USB-C a USB-C color BOSQUE verde: Compatible con una amplia gama de smartphones, tablets y gadgets de última generación, ofreciendo transferencia de datos y carga segura. 3A / 60W de Potencia: Permite cargar dispositivos más rápido y también soporta transmisión estable de datos, ideal para uso intenso. 1 Metro de Longitud: Óptimo para la mayoría de las situaciones diarias, brindando un rango de movimiento apropiado sin enredos excesivos."
B0FQK77BRY.json,B0FQK77BRY,142338803,https://www.amazon.de/dp/B0FQK77BRY,FYNCH-HATTON Jacket Easy Fake FUR,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,"Date First Available ‏ : ‎ 18 Jun 2025
Manufacturer ‏ : ‎ Fynch-Hatton
ASIN ‏ : ‎ B0FQK77BRY
Manufacturer reference ‏ : ‎ 25095921
Department ‏ : ‎ Unisex",1. Oberstoff: 100% Polyester
B0FQMXWSXP.json,B0FQMXWSXP,142605406,https://www.amazon.co.uk/dp/B0FQMXWSXP,SOPORTE AISENS UNIVERSAL PARA AURICULARES NEGRO,,https://m.media-amazon.com/images/I/21Lz07sUuGL._AC_.jpg,https://m.media-amazon.com/images/I/21Lz07sUuGL._AC_.jpg,"About this item
Original brand product.
Three-year warranty against manufacturing defects.","Batteries ‏ : ‎ 1 AAAA batteries required. (included)
Language ‏ : ‎ Italian
Product Dimensions ‏ : ‎ 10 x 150 x 15 cm; 200 g
Date First Available ‏ : ‎ 1 Jan. 2025
Manufacturer ‏ : ‎ Aisens
ASIN ‏ : ‎ B0FQMXWSXP
Item model number ‏ : ‎ HSM001-397","- Soporte de mesa para auriculares.- Base Sólida y Estable: Este soporte para auriculares cuenta con una base robusta que garantiza estabilidad y seguridad en tu escritorio.- Compatible con Todo Tipo de Auriculares: Con una altura de 23.5 cm (9.5""), este soporte es perfecto para una amplia variedad de auriculares, ya sean inalámbricos o con cable, gaming, profesionales o para niños. Su diseño versátil asegura un ajuste ideal.- Montaje Rápido y sin Herramientas: ¡Listo en solo 10 segundos! Se ensambla fácilmente sin necesidad de herramientas.- Protección Curva para Mayor Durabilidad: Equipado con una almohadilla de TPU en la parte superior, protege la diadema de tus auriculares contra marcas, arrugas y desgaste, prolongando su vida útil incluso tras un uso prolongado.- Diseño Minimalista y Sofisticado: Su estilo moderno y elegante lo hace ideal para cualquier entorno: oficina, estudio, dormitorio o sala de juegos.El SOPORTE AISENS UNIVERSAL PARA AURICULARES NEGRO es un producto nuevo, original y libre que pertenece a la categoría de Fundas y carcasas. Como todos nuestros productos, cuenta con dos años de garantía oficial de la marca AISENS y 14 días naturales para devoluciones. El artículo está en stock y lo recibirás en un intervalo de tres a ocho días laborables, en función de la forma de envío elegida. La referencia del fabricante o del proveedor del SOPORTE AISENS UNIVERSAL PARA AURICULARES NEGRO es HSM001-397 y su EAN es 8435739903667.AISENS HSM001-397. Product type:"
B0FQTRNY9X.json,B0FQTRNY9X,142249789,https://www.amazon.de/dp/B0FQTRNY9X,Garcia - Girls-T-Shirts l.sl.,,https://m.media-amazon.com/images/I/51ZjLIAvcyL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51ZjLIAvcyL._AC_SL1000_.jpg,,"Date First Available ‏ : ‎ 12 Sep 2025
Manufacturer ‏ : ‎ Garcia
ASIN ‏ : ‎ B0FQTZ7YKX
Manufacturer reference ‏ : ‎ I54602
Department ‏ : ‎ Unisex Kinder","Langarmshirt mit einem fröhlichen Brustdruck. Dieses Langarmshirt hat einen runden Ausschnitt, lange Ärmel und eine normale Passform. Dieses Kleidungsstück besteht aus 100% Baumwolle, was für eine bequeme und atmungsaktive Passform sorgt. Perfekt für Kinder, die Stil und Komfort kombinieren möchten!"
B0FQVQ9HN6.json,B0FQVQ9HN6,142249850,https://www.amazon.de/dp/B0FQVQ9HN6,Garcia J50092_Ladies Jacket,,https://m.media-amazon.com/images/I/51m+8szgbiL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51m+8szgbiL._AC_SL1000_.jpg,,"Date First Available ‏ : ‎ 19 Sep 2025
Manufacturer ‏ : ‎ GARCIA
ASIN ‏ : ‎ B0FRSJVGTJ
Manufacturer reference ‏ : ‎ J50092
Department ‏ : ‎ Unisex",100% Polyester
B0FQW1B1K3.json,B0FQW1B1K3,142573189,https://www.amazon.de/dp/B0FQW1B1K3,Fischer XC Touring -,,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL._AC_.gif,,,
